# Uzbek root lexicon, keyed on the Layer 1 search key.
# GENERATED from UzbekLemmaStems-POS-Dataset (Apache-2.0). Do not hand-edit.
# A root may carry several parts of speech; all are listed. X means the
# source gives none, in which case the analyzer applies no POS constraint.
# key<TAB>pos[,pos...]
ablazova	NOUN
ablet	NOUN
ablezgov	NOUN
ablezgova	NOUN
ableş	NOUN
ablimit	NOUN
abliz	NOUN
abnor	NOUN
abo	NOUN
abobakir	NOUN
abobaşir	NOUN
abonement	NOUN
abonent	NOUN
aborigen	NOUN
abort	NOUN
abortiv	NOUN
abr	NOUN
abramovic	NOUN
abrasevic	NOUN
abraziv	NOUN
abrband	NOUN
abrbandci	NOUN
abrinur	NOUN
abrişim	NOUN
abro	NOUN
abrokamon	NOUN
abror	NOUN
abruzzo	NOUN
absalamov	NOUN
absalamova	NOUN
abselamov	NOUN
abselamova	NOUN
absolut	NOUN
absolyutizm	NOUN
absorb	VERB
absorbla	VERB
abssess	NOUN
abssissa	NOUN
abstraksionizm	NOUN
abstraksiya	NOUN
abstrakt	NOUN,VERB
abstraktla	VERB
abstraktlan	VERB
abstraktlaş	VERB
abstraktlaştir	VERB
abstraktlaştiril	VERB
abstraktlik	NOUN
abu	NOUN
abuali	NOUN
abubakir	NOUN
abubakr	NOUN
abuhanifa	NOUN
abuhasan	NOUN
abuja	NOUN
abulabbos	NOUN
abulalo	NOUN
abulaziz	NOUN
abulfadl	NOUN
abulfaraj	NOUN
abulfath	NOUN
abulfattoh	NOUN
abulfavoris	NOUN
abulfayd	NOUN
abulfayz	NOUN
abulfazl	NOUN
abulfido	NOUN
abulgozi	NOUN
abulhakim	NOUN
abulhamid	NOUN
abulhasan	NOUN
abulhodi	NOUN
abulhoşim	NOUN
abulhusayn	NOUN
abulkalom	NOUN
abulmakorim	NOUN
abulmalih	NOUN
abulmalik	NOUN
abulmuhammad	NOUN
abulmuhsim	NOUN
abulmuzaffar	NOUN
abulqosim	NOUN
abulsaid	NOUN
abulxair	NOUN
abulxayr	NOUN
abulxoris	NOUN
abumalak	NOUN
abumansur	NOUN
abumuhammad	NOUN
abumuslim	NOUN
abumuxtor	NOUN
abumuzaffar	NOUN
abunasim	NOUN
abunasr	NOUN
aburizo	NOUN
abusafo	NOUN
abusaid	NOUN
abusalomt	NOUN
abusobit	NOUN
abutolib	NOUN
abuturob	NOUN
abuyazid	NOUN
abuyusuf	NOUN
abuzar	NOUN
abuzayd	NOUN
abuşijo	NOUN
abvduvosid	NOUN
abxaz	NOUN
abxazca	VERB
abxazcala	VERB
abxaziya	NOUN
abyot	NOUN
abzal	NOUN,VERB
abzalla	VERB
abzallan	VERB
abzas	NOUN
abzats	NOUN
aca	NOUN
acagul	NOUN
acamaston	NOUN
acamayll	NOUN
acambiti	NOUN
acaniso	NOUN
acaqiz	NOUN
acaqizlar	NOUN
acasanam	NOUN
acci	ADJ,NOUN
acciq	ADJ,NOUN,VERB
acciq-cucuk	ADJ
acciqla	VERB
acciqlan	VERB
acciqlaş	VERB
acciqlik	NOUN
acciqmagiz	NOUN
acciqmiya	NOUN
acciqroq	ADJ
acciqtoş	NOUN
aci	ADJ,NOUN,VERB
aciin	VERB
acimambetov	NOUN
acimambetova	NOUN
acimovic	NOUN
acimsiq	ADJ,NOUN
acimsiqlik	NOUN
acin	ADJ,VERB
acinarli	ADJ
